thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,Fixation.stopped,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
182,0,182,[0.044444444444444446],[0.42916666666666664],[1],[0],[0],[1.515019099926576],['Target'],182,0,182,0,298.8940399000421,,5,298.8821200999664,298.8940399000421,298.8940399000421,0.017256499966606498,299.8963533999631,300.39722909999546,[0.044444444444444446],[0.42916666666666664],[1],[0],[0],[1.515019099926576],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
183,0,183,[-0.44166666666666665],[0.16666666666666666],[1],[0],[0],[1.8721671000821516],['Target'],183,0,183,0,300.4439443999436,,10,300.42601729999296,300.4439443999436,300.4439443999436,0.028598699951544404,301.4468405999942,302.29829659999814,[-0.44166666666666665],[0.16666666666666666],[1],[0],[0],[1.8721671000821516],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
184,0,184,[-0.3],[0.37916666666666665],[1],[0],[0],[1.2684794999659061],['Target'],184,0,184,0,302.34385539998766,,10,302.32915360003244,302.34385539998766,302.34385539998766,0.03050630004145205,303.34763850003947,303.5978211000329,[-0.3],[0.37916666666666665],[1],[0],[0],[1.2684794999659061],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
185,0,185,[0.2791666666666667],[0.2375],[1],[0],[0],[1.6907079999800771],['Target'],185,0,185,0,303.6446713999612,,10,303.6233494000044,303.6446713999612,303.6446713999612,0.02519920002669096,304.6462162999669,305.31416890001856,[0.2791666666666667],[0.2375],[1],[0],[0],[1.6907079999800771],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
186,0,186,[0.24583333333333332],[-0.12222222222222222],[1],[0],[0],[1.3654837000649422],['Target'],186,0,186,0,305.34441010002047,,5,305.33228309999686,305.34441010002047,305.34441010002047,0.01792749995365739,306.3454228999326,306.6978372000158,[0.24583333333333332],[-0.12222222222222222],[1],[0],[0],[1.3654837000649422],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
187,0,187,[-0.058333333333333334],[0.10972222222222222],[1],[0],[0],[1.633465199964121],['Target'],187,0,187,0,306.72779439995065,,5,306.71490779996384,306.72779439995065,306.72779439995065,0.01695379999000579,307.7307788999751,308.3484642000403,[-0.058333333333333334],[0.10972222222222222],[1],[0],[0],[1.633465199964121],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
188,0,188,[-0.027777777777777776],[0.24861111111111112],[1],[0],[0],[1.2521391999907792],['Target'],188,0,188,0,308.3946724999696,,10,308.3792545000324,308.3946724999696,308.3946724999696,0.03063210006803274,309.39600840001367,309.63150599994697,[-0.027777777777777776],[0.24861111111111112],[1],[0],[0],[1.2521391999907792],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
189,0,189,[-0.009722222222222222],[-0.30277777777777776],[1],[0],[0],[2.1143404999747872],['Target'],189,0,189,0,309.6611633999273,,5,309.6499471999705,309.6611633999273,309.6611633999273,0.018236599978990853,310.6628236999968,311.7643890000181,[-0.009722222222222222],[-0.30277777777777776],[1],[0],[0],[2.1143404999747872],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
190,0,190,[0.38055555555555554],[0.4166666666666667],[1],[0],[0],[4.852200300083496],['Target'],190,0,190,0,311.8113101000199,,10,311.7955142999999,311.8113101000199,311.8113101000199,0.03098749998025596,312.81306780001614,316.64780349994544,[0.38055555555555554],[0.4166666666666667],[1],[0],[0],[4.852200300083496],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
191,0,191,[0.15416666666666667],[-0.029166666666666667],[1],[0],[0],[1.2854918000521138],['Target'],191,0,191,0,316.6780865000328,,5,316.6651215000311,316.6780865000328,316.6780865000328,0.01714060001540929,317.6801491000224,317.9507409000071,[0.15416666666666667],[-0.029166666666666667],[1],[0],[0],[1.2854918000521138],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
192,0,192,[0.3888888888888889],[0.49444444444444446],[1],[0],[0],[1.6682028999784961],['Target'],192,0,192,0,317.978224499966,,5,317.9658697999548,317.978224499966,317.978224499966,0.014911300037056208,318.98034050001297,319.6341720999917,[0.3888888888888889],[0.49444444444444446],[1],[0],[0],[1.6682028999784961],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
193,0,193,[0.3347222222222222],[-0.2625],[1],[0],[0],[1.3983024000190198],['Target'],193,0,193,0,319.6618516999297,,5,319.6504094999982,319.6618516999297,319.6618516999297,0.016025500022806227,320.66376999998465,321.0488193000201,[0.3347222222222222],[-0.2625],[1],[0],[0],[1.3983024000190198],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
194,0,194,[-0.22777777777777777],[0.23333333333333334],[1],[0],[0],[1.584283099975437],['Target'],194,0,194,0,321.09509680001065,,10,321.0803968999535,321.09509680001065,321.09509680001065,0.031409299932420254,322.09624710003845,322.66485019994434,[-0.22777777777777777],[0.23333333333333334],[1],[0],[0],[1.584283099975437],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
195,0,195,[-0.3194444444444444],[0.44583333333333336],[1],[0],[0],[1.7023543999530375],['Target'],195,0,195,0,322.71320100000594,,10,322.69625649997033,322.71320100000594,322.71320100000594,0.031061500078067183,323.71380040002987,324.39872589998413,[-0.3194444444444444],[0.44583333333333336],[1],[0],[0],[1.7023543999530375],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
196,0,196,[-0.020833333333333332],[0.25277777777777777],[1],[0],[0],[1.269315900048241],['Target'],196,0,196,0,324.44508620002307,,10,324.4290042000357,324.44508620002307,324.44508620002307,0.03007809992413968,325.44691489997786,325.69840879994445,[-0.020833333333333332],[0.25277777777777777],[1],[0],[0],[1.269315900048241],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
197,0,197,[0.022222222222222223],[0.23055555555555557],[1],[0],[0],[1.1685767999151722],['Target'],197,0,197,0,325.7452388999518,,10,325.7297701999778,325.7452388999518,325.7452388999518,0.031146999914199114,326.7468233000254,326.89844130002894,[0.022222222222222223],[0.23055555555555557],[1],[0],[0],[1.1685767999151722],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
198,0,198,[-0.375],[-0.1736111111111111],[1],[0],[0],[1.3175811999244615],['Target'],198,0,198,0,326.9287816999713,,5,326.91764340002555,326.9287816999713,326.9287816999713,0.018977300031110644,327.93145839998033,328.235393299954,[-0.375],[-0.1736111111111111],[1],[0],[0],[1.3175811999244615],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
199,0,199,[0.05277777777777778],[0.20972222222222223],[1],[0],[0],[3.2015782999806106],['Target'],199,0,199,0,328.27950009994674,,10,328.26344659994356,328.27950009994674,328.27950009994674,0.02782170008867979,329.28035569994245,331.46512790001,[0.05277777777777778],[0.20972222222222223],[1],[0],[0],[3.2015782999806106],['Target'],0002,001,2025-09-30_16h02.16.707,visual search,,2025.1.1,60.16191979119983,2025-09-30 16h03.58.894674 +0530,
