thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
190,0,190,[-0.1361111111111111],[-0.3],[1],[0],[0],[1.183966000000055],['target'],190,0,190,0,307.3076020000003,,10,307.29788069999995,307.3076020000003,307.3076020000003,0.02132290000008652,308.4820695000003,[-0.1361111111111111],[-0.3],[1],[0],[0],[1.183966000000055],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
191,0,191,[-0.24444444444444444],[-0.2722222222222222],[1],[0],[0],[1.226545100000294],['target'],191,0,191,0,308.5244796000002,,10,308.50495130000036,308.5244796000002,308.5244796000002,0.022641699999894627,309.73169380000036,[-0.24444444444444444],[-0.2722222222222222],[1],[0],[0],[1.226545100000294],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
192,0,192,[0.20694444444444443],[-0.2013888888888889],[1],[0],[0],[1.2747051999999712],['target'],192,0,192,0,309.77531720000025,,10,309.7531689000002,309.77531720000025,309.77531720000025,0.021241599999939353,311.0281179000003,[0.20694444444444443],[-0.2013888888888889],[1],[0],[0],[1.2747051999999712],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
193,0,193,[0.33194444444444443],[0.20833333333333334],[1],[0],[0],[1.3198511999999027],['target'],193,0,193,0,311.0588017,,5,311.04248810000036,311.0588017,311.0588017,0.014108399999713583,312.36248820000037,[0.33194444444444443],[0.20833333333333334],[1],[0],[0],[1.3198511999999027],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
194,0,194,[-0.1763888888888889],[-0.04027777777777778],[1],[0],[0],[1.2237092000000303],['target'],194,0,194,0,312.39195080000036,,5,312.37531430000035,312.39195080000036,312.39195080000036,0.012635600000066916,313.59921710000026,[-0.1763888888888889],[-0.04027777777777778],[1],[0],[0],[1.2237092000000303],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
195,0,195,[-0.11388888888888889],[0.4041666666666667],[1],[0],[0],[1.9289115999999922],['target'],195,0,195,0,313.64213540000037,,10,313.62139879999995,313.64213540000037,313.64213540000037,0.021974600000248756,315.55050370000026,[-0.11388888888888889],[0.4041666666666667],[1],[0],[0],[1.9289115999999922],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
196,0,196,[0.4791666666666667],[-0.44722222222222224],[1],[0],[0],[1.8894281000002593],['target'],196,0,196,0,315.59174010000015,,10,315.57656780000025,315.59174010000015,315.59174010000015,0.025799500000175613,317.46621200000027,[0.4791666666666667],[-0.44722222222222224],[1],[0],[0],[1.8894281000002593],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
197,0,197,[0.39305555555555555],[-0.4125],[1],[0],[0],[1.3979011999999784],['target'],197,0,197,0,317.4921293000002,,5,317.4840833000003,317.4921293000002,317.4921293000002,0.017596799999864743,318.88218770000003,[0.39305555555555555],[-0.4125],[1],[0],[0],[1.3979011999999784],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
198,0,198,[0.1597222222222222],[0.17083333333333334],[1],[0],[0],[2.0394356000001608],['target'],198,0,198,0,318.9256365000001,,10,318.9094948000002,318.9256365000001,318.9256365000001,0.02711589999989883,320.9491244000001,[0.1597222222222222],[0.17083333333333334],[1],[0],[0],[2.0394356000001608],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
199,0,199,[-0.07777777777777778],[-0.34444444444444444],[1],[0],[0],[1.2847931000001154],['target'],199,0,199,0,320.97537490000013,,5,320.96581430000015,320.97537490000013,320.97537490000013,0.01641169999993508,322.25079860000005,[-0.07777777777777778],[-0.34444444444444444],[1],[0],[0],[1.2847931000001154],['target'],0004,001,2025-09-30_16h52.41.627,Visual search 2,,2025.1.1,60.03777576844817,2025-09-30 16h52.50.471007 +0530,
